---,Name
90231,"NSLOCTEXT("""", ""ItemTable_90231_Name"", ""Reinforced Hatch Door"")"
90232,"NSLOCTEXT("""", ""ItemTable_90232_Name"", ""Fast Elevator Vertical"")"
90233,"NSLOCTEXT("""", ""ItemTable_90233_Name"", ""Fast Elevator Horizontal"")"
90243,"NSLOCTEXT("""", ""ItemTable_90243_Name"", ""Insulated Wooden Foundation"")"
90244,"NSLOCTEXT("""", ""ItemTable_90244_Name"", ""Insulated Wooden Wall"")"
90245,"NSLOCTEXT("""", ""ItemTable_90245_Name"", ""Insulated Wooden Ceiling"")"
90246,"NSLOCTEXT("""", ""ItemTable_90246_Name"", ""Insulated Wooden Doorframe"")"
90247,"NSLOCTEXT("""", ""ItemTable_90247_Name"", ""Insulated Wooden Stairs (rail)"")"
90248,"NSLOCTEXT("""", ""ItemTable_90248_Name"", ""Insulated Wooden Wedge"")"
90249,"NSLOCTEXT("""", ""ItemTable_90249_Name"", ""Insulated Wooden Frame"")"
90250,"NSLOCTEXT("""", ""ItemTable_90250_Name"", ""Insulated Wooden Door"")"
90251,"NSLOCTEXT("""", ""ItemTable_90251_Name"", ""Insulated Wooden Pillar"")"
90252,"NSLOCTEXT("""", ""ItemTable_90252_Name"", ""Insulated Wooden Fence"")"
90253,"NSLOCTEXT("""", ""ItemTable_90253_Name"", ""Insulated Wooden Wedge Foundation"")"
90254,"NSLOCTEXT("""", ""ItemTable_90254_Name"", ""Tiled Sloped Insulated Wooden Roof"")"
90255,"NSLOCTEXT("""", ""ItemTable_90255_Name"", ""Tiled Wedge Insulated Wooden Sloped Roof"")"
90256,"NSLOCTEXT("""", ""ItemTable_90256_Name"", ""Left-sloping Insulated Wooden Wall"")"
90257,"NSLOCTEXT("""", ""ItemTable_90257_Name"", ""Right-sloping Insulated Wooden Wall"")"
90258,"NSLOCTEXT("""", ""ItemTable_90258_Name"", ""Inverted Tiled Wedge Insulated Wooden Sloped Roof"")"
90260,"NSLOCTEXT("""", ""ItemTable_90260_Name"", ""Insulated Wooden Fence Foundation"")"
90261,"NSLOCTEXT("""", ""ItemTable_90261_Name"", ""Insulated Wooden Gateway"")"
90262,"NSLOCTEXT("""", ""ItemTable_90262_Name"", ""Insulated Wooden Gate"")"
90263,"NSLOCTEXT("""", ""ItemTable_90263_Name"", ""Black Ice-Reinforced Wooden Foundation"")"
90264,"NSLOCTEXT("""", ""ItemTable_90264_Name"", ""Black Ice-Reinforced Wooden Wall"")"
90265,"NSLOCTEXT("""", ""ItemTable_90265_Name"", ""Black Ice-Reinforced Wooden Ceiling"")"
90266,"NSLOCTEXT("""", ""ItemTable_90266_Name"", ""Black Ice-Reinforced Wooden Doorframe"")"
90267,"NSLOCTEXT("""", ""ItemTable_90267_Name"", ""Black Ice-Reinforced Wooden Stairs (rail)"")"
90268,"NSLOCTEXT("""", ""ItemTable_90268_Name"", ""Black Ice-Reinforced Wooden Wedge"")"
90269,"NSLOCTEXT("""", ""ItemTable_90269_Name"", ""Black Ice-Reinforced Wooden Frame"")"
90270,"NSLOCTEXT("""", ""ItemTable_90270_Name"", ""Black Ice-Reinforced Wooden Door"")"
90271,"NSLOCTEXT("""", ""ItemTable_90271_Name"", ""Black Ice-Reinforced Wooden Pillar"")"
90272,"NSLOCTEXT("""", ""ItemTable_90272_Name"", ""Black Ice-Reinforced Wooden Fence"")"
90273,"NSLOCTEXT("""", ""ItemTable_90273_Name"", ""Black Ice-Reinforced Wooden Wedge Foundation"")"
90274,"NSLOCTEXT("""", ""ItemTable_90274_Name"", ""Tiled Sloped Black Ice-Reinforced Wooden Roof"")"
90275,"NSLOCTEXT("""", ""ItemTable_90275_Name"", ""Tiled Wedge Black Ice-Reinforced Wooden Sloped Roof"")"
90276,"NSLOCTEXT("""", ""ItemTable_90276_Name"", ""Left-sloping Black Ice-Reinforced Wooden Wall"")"
90277,"NSLOCTEXT("""", ""ItemTable_90277_Name"", ""Right-sloping Black Ice-Reinforced Wooden Wall"")"
90278,"NSLOCTEXT("""", ""ItemTable_90278_Name"", ""Inverted Tiled Wedge Black Ice-Reinforced Wooden Sloped Roof"")"
90280,"NSLOCTEXT("""", ""ItemTable_90280_Name"", ""Black Ice-Reinforced Wooden Fence Foundation"")"
90281,"NSLOCTEXT("""", ""ItemTable_90281_Name"", ""Black Ice-Reinforced Wooden Gateway"")"
90282,"NSLOCTEXT("""", ""ItemTable_90282_Name"", ""Black Ice-Reinforced Wooden Gate"")"
90283,"NSLOCTEXT("""", ""ItemTable_90283_Name"", ""Black Ice-Reinforced Crenelated Wall"")"
90284,"NSLOCTEXT("""", ""ItemTable_90284_Name"", ""Sandstone Hatch Frame"")"
90285,"NSLOCTEXT("""", ""ItemTable_90285_Name"", ""Stonebrick Hatch Frame"")"
90286,"NSLOCTEXT("""", ""ItemTable_90286_Name"", ""Reinforced Stone Hatch Frame"")"
90287,"NSLOCTEXT("""", ""ItemTable_90287_Name"", ""Insulated Wood Hatch Frame"")"
90288,"NSLOCTEXT("""", ""ItemTable_90288_Name"", ""Black Ice-Reinforced Hatch Frame"")"
90289,"NSLOCTEXT("""", ""ItemTable_90289_Name"", ""Crude Hatch Door"")"
90290,"NSLOCTEXT("""", ""ItemTable_90290_Name"", ""Hatch Door"")"
90291,"NSLOCTEXT("""", ""ItemTable_90291_Name"", ""Reinforced Hatch Door"")"
90292,"NSLOCTEXT("""", ""ItemTable_90292_Name"", ""Insulated Hatch Door"")"
90293,"NSLOCTEXT("""", ""ItemTable_90293_Name"", ""Black Ice-Reinforced Hatch Door"")"
90294,"NSLOCTEXT("""", ""ItemTable_90294_Name"", ""Left-sloping Inverted Sandstone Wall"")"
90295,"NSLOCTEXT("""", ""ItemTable_90295_Name"", ""Left-sloping Inverted Stonebrick Wall"")"
90296,"NSLOCTEXT("""", ""ItemTable_90296_Name"", ""Left-sloping Inverted Reinforced Stone Wall"")"
90297,"NSLOCTEXT("""", ""ItemTable_90297_Name"", ""Left-sloping Inverted Insulated Wood Wall"")"
90298,"NSLOCTEXT("""", ""ItemTable_90298_Name"", ""Left-sloping Inverted Black Ice-Reinforced Wall"")"
90299,"NSLOCTEXT("""", ""ItemTable_90299_Name"", ""Right-sloping Inverted Sandstone Wall"")"
90300,"NSLOCTEXT("""", ""ItemTable_90300_Name"", ""Right-sloping Inverted Stonebrick Wall"")"
90301,"NSLOCTEXT("""", ""ItemTable_90301_Name"", ""Right-sloping Inverted Reinforced Stone Wall"")"
90302,"NSLOCTEXT("""", ""ItemTable_90302_Name"", ""Right-sloping Inverted Insulated Wood Wall"")"
90303,"NSLOCTEXT("""", ""ItemTable_90303_Name"", ""Right-sloping Inverted Black Ice-Reinforced Wall"")"
90304,"NSLOCTEXT("""", ""ItemTable_90304_Name"", ""Vertical Decorative Beam"")"
90305,"NSLOCTEXT("""", ""ItemTable_90305_Name"", ""Diagonal Decorative Beam"")"
90306,"NSLOCTEXT("""", ""ItemTable_90306_Name"", ""Sandstone Ramp"")"
90307,"NSLOCTEXT("""", ""ItemTable_90307_Name"", ""Sandstone Ramp Corner"")"
90308,"NSLOCTEXT("""", ""ItemTable_90308_Name"", ""Stonebrick Ramp"")"
90309,"NSLOCTEXT("""", ""ItemTable_90309_Name"", ""Stonebrick Ramp Corner"")"
90310,"NSLOCTEXT("""", ""ItemTable_90310_Name"", ""Reinforced Stone Ramp"")"
90311,"NSLOCTEXT("""", ""ItemTable_90311_Name"", ""Reinforced Stone Ramp Corner"")"
90312,"NSLOCTEXT("""", ""ItemTable_90312_Name"", ""Insulated Wooden Ramp"")"
90313,"NSLOCTEXT("""", ""ItemTable_90313_Name"", ""Insulated Wooden Ramp Corner"")"
90314,"NSLOCTEXT("""", ""ItemTable_90314_Name"", ""Black Ice-Reinforced Ramp"")"
90315,"NSLOCTEXT("""", ""ItemTable_90315_Name"", ""Black Ice-Reinforced Ramp Corner"")"
90316,"NSLOCTEXT("""", ""ItemTable_90316_Name"", ""Sandstone Wall Cap"")"
90317,"NSLOCTEXT("""", ""ItemTable_90317_Name"", ""Stonebrick Wall Cap"")"
90318,"NSLOCTEXT("""", ""ItemTable_90318_Name"", ""Reinforced Stone Wall Cap"")"
90319,"NSLOCTEXT("""", ""ItemTable_90319_Name"", ""Insulated Wood Wall Cap"")"
90320,"NSLOCTEXT("""", ""ItemTable_90320_Name"", ""Black Ice-Reinforced Wall Cap"")"
90323,"NSLOCTEXT("""", ""ItemTable_90323_Name"", ""Pontoon Foundation"")"
90324,"NSLOCTEXT("""", ""ItemTable_90324_Name"", ""Pontoon Wedge Foundation"")"
90325,"NSLOCTEXT("""", ""ItemTable_90325_Name"", ""Reinforced Pontoon Foundation"")"
90326,"NSLOCTEXT("""", ""ItemTable_90326_Name"", ""Reinforced Wedge Pontoon Foundation"")"
90328,"NSLOCTEXT("""", ""ItemTable_90328_Name"", ""Archer Post"")"
90969,"NSLOCTEXT("""", ""ItemTable_90969_Name"", ""Perfected Light Turban"")"
90970,"NSLOCTEXT("""", ""ItemTable_90970_Name"", ""Perfected Light Chestpiece"")"
90971,"NSLOCTEXT("""", ""ItemTable_90971_Name"", ""Perfected Light Gauntlets"")"
90972,"NSLOCTEXT("""", ""ItemTable_90972_Name"", ""Perfected Light Wrap"")"
90973,"NSLOCTEXT("""", ""ItemTable_90973_Name"", ""Perfected Light Boots"")"
90974,"NSLOCTEXT("""", ""ItemTable_90974_Name"", ""Perfected Medium Cap"")"
90975,"NSLOCTEXT("""", ""ItemTable_90975_Name"", ""Perfected Medium Harness"")"
90976,"NSLOCTEXT("""", ""ItemTable_90976_Name"", ""Perfected Medium Gauntlets"")"
90977,"NSLOCTEXT("""", ""ItemTable_90977_Name"", ""Perfected Medium Tasset"")"
90978,"NSLOCTEXT("""", ""ItemTable_90978_Name"", ""Perfected Medium Boots"")"
90979,"NSLOCTEXT("""", ""ItemTable_90979_Name"", ""Perfected Heavy Helmet"")"
90980,"NSLOCTEXT("""", ""ItemTable_90980_Name"", ""Perfected Heavy Pauldron"")"
90981,"NSLOCTEXT("""", ""ItemTable_90981_Name"", ""Perfected Heavy Gauntlets"")"
90982,"NSLOCTEXT("""", ""ItemTable_90982_Name"", ""Perfected Heavy Tasset"")"
90983,"NSLOCTEXT("""", ""ItemTable_90983_Name"", ""Perfected Heavy Sabatons"")"
90984,"NSLOCTEXT("""", ""ItemTable_90984_Name"", ""Iron Earrings"")"
90985,"NSLOCTEXT("""", ""ItemTable_90985_Name"", ""Iron Anklet"")"
90986,"NSLOCTEXT("""", ""ItemTable_90986_Name"", ""Iron Circlet"")"
90987,"NSLOCTEXT("""", ""ItemTable_90987_Name"", ""Iron Bracelet"")"
90988,"NSLOCTEXT("""", ""ItemTable_90988_Name"", ""Iron Circlet and Earrings"")"
90990,"NSLOCTEXT("""", ""ItemTable_90990_Name"", ""Silver Earrings"")"
90991,"NSLOCTEXT("""", ""ItemTable_90991_Name"", ""Silver Anklet"")"
90992,"NSLOCTEXT("""", ""ItemTable_90992_Name"", ""Silver Circlet"")"
90993,"NSLOCTEXT("""", ""ItemTable_90993_Name"", ""Silver Bracelet"")"
90994,"NSLOCTEXT("""", ""ItemTable_90994_Name"", ""Silver Circlet and Earrings"")"
91000,"NSLOCTEXT("""", ""ItemTable_91000_Name"", ""Light Turban"")"
91001,"NSLOCTEXT("""", ""ItemTable_91001_Name"", ""Light Chestpiece"")"
91002,"NSLOCTEXT("""", ""ItemTable_91002_Name"", ""Light Gauntlets"")"
91003,"NSLOCTEXT("""", ""ItemTable_91003_Name"", ""Light Wrap"")"
91004,"NSLOCTEXT("""", ""ItemTable_91004_Name"", ""Light Boots"")"
91005,"NSLOCTEXT("""", ""ItemTable_91005_Name"", ""Medium Cap"")"
91006,"NSLOCTEXT("""", ""ItemTable_91006_Name"", ""Medium Harness"")"
91007,"NSLOCTEXT("""", ""ItemTable_91007_Name"", ""Medium Gauntlets"")"
91008,"NSLOCTEXT("""", ""ItemTable_91008_Name"", ""Medium Tasset"")"
91009,"NSLOCTEXT("""", ""ItemTable_91009_Name"", ""Medium Boots"")"
91010,"NSLOCTEXT("""", ""ItemTable_91010_Name"", ""Heavy Helmet"")"
91011,"NSLOCTEXT("""", ""ItemTable_91011_Name"", ""Heavy Pauldron"")"
91012,"NSLOCTEXT("""", ""ItemTable_91012_Name"", ""Heavy Gauntlets"")"
91013,"NSLOCTEXT("""", ""ItemTable_91013_Name"", ""Heavy Tasset"")"
91014,"NSLOCTEXT("""", ""ItemTable_91014_Name"", ""Heavy Sabatons"")"
91015,"NSLOCTEXT("""", ""ItemTable_91015_Name"", ""Darfari Watcher Mask"")"
91016,"NSLOCTEXT("""", ""ItemTable_91016_Name"", ""Darfari Skin Chestpiece"")"
91017,"NSLOCTEXT("""", ""ItemTable_91017_Name"", ""Darfari Skin Bracers"")"
91018,"NSLOCTEXT("""", ""ItemTable_91018_Name"", ""Darfari Skin Skirt"")"
91019,"NSLOCTEXT("""", ""ItemTable_91019_Name"", ""Darfari Skin Greaves"")"
91020,"NSLOCTEXT("""", ""ItemTable_91020_Name"", ""Shemite Turban"")"
91021,"NSLOCTEXT("""", ""ItemTable_91021_Name"", ""Shemite Tunic"")"
91022,"NSLOCTEXT("""", ""ItemTable_91022_Name"", ""Shemite Gloves"")"
91023,"NSLOCTEXT("""", ""ItemTable_91023_Name"", ""Shemite Leggings"")"
91024,"NSLOCTEXT("""", ""ItemTable_91024_Name"", ""Shemite Shoes"")"
91025,"NSLOCTEXT("""", ""ItemTable_91025_Name"", ""Vanir Settler Jewelry"")"
91026,"NSLOCTEXT("""", ""ItemTable_91026_Name"", ""Vanir Settler Vest"")"
91027,"NSLOCTEXT("""", ""ItemTable_91027_Name"", ""Vanir Settler Gloves"")"
91028,"NSLOCTEXT("""", ""ItemTable_91028_Name"", ""Vanir Settler Breechclout"")"
91029,"NSLOCTEXT("""", ""ItemTable_91029_Name"", ""Vanir Settler Boots"")"
91030,"NSLOCTEXT("""", ""ItemTable_91030_Name"", ""Zamorian Thief Hood"")"
91031,"NSLOCTEXT("""", ""ItemTable_91031_Name"", ""Zamorian Thief Chest"")"
91032,"NSLOCTEXT("""", ""ItemTable_91032_Name"", ""Zamorian Thief Gauntlets"")"
91033,"NSLOCTEXT("""", ""ItemTable_91033_Name"", ""Zamorian Thief Breeches"")"
91034,"NSLOCTEXT("""", ""ItemTable_91034_Name"", ""Zamorian Thief Boots"")"
91035,"NSLOCTEXT("""", ""ItemTable_91035_Name"", ""Zingaran Freebooter Headscarf"")"
91036,"NSLOCTEXT("""", ""ItemTable_91036_Name"", ""Zingaran Freebooter Vest"")"
91037,"NSLOCTEXT("""", ""ItemTable_91037_Name"", ""Zingaran Freebooter Gloves"")"
91038,"NSLOCTEXT("""", ""ItemTable_91038_Name"", ""Zingaran Freebooter Pants"")"
91039,"NSLOCTEXT("""", ""ItemTable_91039_Name"", ""Zingaran Freebooter Boots"")"
91040,"NSLOCTEXT("""", ""ItemTable_91040_Name"", ""Relic Hunter Turban"")"
91041,"NSLOCTEXT("""", ""ItemTable_91041_Name"", ""Relic Hunter Shirt"")"
91042,"NSLOCTEXT("""", ""ItemTable_91042_Name"", ""Relic Hunter Gloves"")"
91043,"NSLOCTEXT("""", ""ItemTable_91043_Name"", ""Relic Hunter Trousers"")"
91044,"NSLOCTEXT("""", ""ItemTable_91044_Name"", ""Relic Hunter Boots"")"
91045,"NSLOCTEXT("""", ""ItemTable_91045_Name"", ""Kambujan Shaman Helm"")"
91046,"NSLOCTEXT("""", ""ItemTable_91046_Name"", ""Kambujan Shaman Chestpiece"")"
91047,"NSLOCTEXT("""", ""ItemTable_91047_Name"", ""Kambujan Shaman Gloves"")"
91048,"NSLOCTEXT("""", ""ItemTable_91048_Name"", ""Kambujan Shaman Wrap"")"
91049,"NSLOCTEXT("""", ""ItemTable_91049_Name"", ""Kambujan Shaman Boots"")"
91050,"NSLOCTEXT("""", ""ItemTable_91050_Name"", ""Stygian Raider Mask"")"
91051,"NSLOCTEXT("""", ""ItemTable_91051_Name"", ""Stygian Raider Chestpiece"")"
91052,"NSLOCTEXT("""", ""ItemTable_91052_Name"", ""Stygian Raider Bracers"")"
91053,"NSLOCTEXT("""", ""ItemTable_91053_Name"", ""Stygian Raider Greaves"")"
91054,"NSLOCTEXT("""", ""ItemTable_91054_Name"", ""Stygian Raider Sandals"")"
91055,"NSLOCTEXT("""", ""ItemTable_91055_Name"", ""Vanir Fur Cap"")"
91056,"NSLOCTEXT("""", ""ItemTable_91056_Name"", ""Vanir Fur Harness"")"
91057,"NSLOCTEXT("""", ""ItemTable_91057_Name"", ""Vanir Fur Gauntlets"")"
91058,"NSLOCTEXT("""", ""ItemTable_91058_Name"", ""Vanir Fur Tasset"")"
91059,"NSLOCTEXT("""", ""ItemTable_91059_Name"", ""Vanir Fur Boots"")"
91060,"NSLOCTEXT("""", ""ItemTable_91060_Name"", ""Aquilonian Helmet"")"
91061,"NSLOCTEXT("""", ""ItemTable_91061_Name"", ""Aquilonian Chestplate"")"
91062,"NSLOCTEXT("""", ""ItemTable_91062_Name"", ""Aquilonian Bracers"")"
91063,"NSLOCTEXT("""", ""ItemTable_91063_Name"", ""Aquilonian Tasset"")"
91064,"NSLOCTEXT("""", ""ItemTable_91064_Name"", ""Aquilonian Sandals"")"
91070,"NSLOCTEXT("""", ""ItemTable_91070_Name"", ""Hyperborean Slaver Helmet"")"
91071,"NSLOCTEXT("""", ""ItemTable_91071_Name"", ""Hyperborean Slaver Waistguard"")"
91072,"NSLOCTEXT("""", ""ItemTable_91072_Name"", ""Hyperborean Slaver Bracers"")"
91073,"NSLOCTEXT("""", ""ItemTable_91073_Name"", ""Hyperborean Slaver Loincloth"")"
91074,"NSLOCTEXT("""", ""ItemTable_91074_Name"", ""Hyperborean Slaver Boots"")"
91075,"NSLOCTEXT("""", ""ItemTable_91075_Name"", ""Hyrkanian Raider Helm"")"
91076,"NSLOCTEXT("""", ""ItemTable_91076_Name"", ""Hyrkanian Raider Brigandine"")"
91077,"NSLOCTEXT("""", ""ItemTable_91077_Name"", ""Hyrkanian Raider Gauntlets"")"
91078,"NSLOCTEXT("""", ""ItemTable_91078_Name"", ""Hyrkanian Raider Tasset"")"
91079,"NSLOCTEXT("""", ""ItemTable_91079_Name"", ""Hyrkanian Raider Boots"")"
91080,"NSLOCTEXT("""", ""ItemTable_91080_Name"", ""Vanir Heavy Helmet"")"
91081,"NSLOCTEXT("""", ""ItemTable_91081_Name"", ""Vanir Heavy Pauldron"")"
91082,"NSLOCTEXT("""", ""ItemTable_91082_Name"", ""Vanir Heavy Gauntlets"")"
91083,"NSLOCTEXT("""", ""ItemTable_91083_Name"", ""Vanir Heavy Tasset"")"
91084,"NSLOCTEXT("""", ""ItemTable_91084_Name"", ""Vanir Heavy Boots"")"
91085,"NSLOCTEXT("""", ""ItemTable_91085_Name"", ""Stygian Soldier Helm"")"
91086,"NSLOCTEXT("""", ""ItemTable_91086_Name"", ""Stygian Soldier Mail"")"
91087,"NSLOCTEXT("""", ""ItemTable_91087_Name"", ""Stygian Soldier Bracers"")"
91088,"NSLOCTEXT("""", ""ItemTable_91088_Name"", ""Stygian Soldier Tasset"")"
91089,"NSLOCTEXT("""", ""ItemTable_91089_Name"", ""Stygian Soldier Sandals"")"
91280,"NSLOCTEXT("""", ""ItemTable_91280_Name"", ""Reptilian Helm"")"
91281,"NSLOCTEXT("""", ""ItemTable_91281_Name"", ""Reptilian Gauntlets"")"
91282,"NSLOCTEXT("""", ""ItemTable_91282_Name"", ""Reptilian Chestpiece"")"
91283,"NSLOCTEXT("""", ""ItemTable_91283_Name"", ""Reptilian Tasset"")"
91284,"NSLOCTEXT("""", ""ItemTable_91284_Name"", ""Reptilian Boots"")"
91295,"NSLOCTEXT("""", ""ItemTable_91295_Name"", ""Hyena Skull Helmet"")"
91296,"NSLOCTEXT("""", ""ItemTable_91296_Name"", ""Hyena-fur Chestpiece"")"
91297,"NSLOCTEXT("""", ""ItemTable_91297_Name"", ""Hyena-fur Gloves"")"
91298,"NSLOCTEXT("""", ""ItemTable_91298_Name"", ""Hyena-fur Wrap"")"
91299,"NSLOCTEXT("""", ""ItemTable_91299_Name"", ""Hyena-fur Boots"")"
91310,"NSLOCTEXT("""", ""ItemTable_91310_Name"", ""Champion\'s Helmet"")"
91311,"NSLOCTEXT("""", ""ItemTable_91311_Name"", ""Champion\'s Chestguard"")"
91312,"NSLOCTEXT("""", ""ItemTable_91312_Name"", ""Champion\'s Gauntlets"")"
91313,"NSLOCTEXT("""", ""ItemTable_91313_Name"", ""Champion\'s Leggings"")"
91314,"NSLOCTEXT("""", ""ItemTable_91314_Name"", ""Champion\'s Boots"")"
91315,"NSLOCTEXT("""", ""ItemTable_91315_Name"", ""Chilled Godbreaker Helmet"")"
91316,"NSLOCTEXT("""", ""ItemTable_91316_Name"", ""Chilled Godbreaker Plate"")"
91317,"NSLOCTEXT("""", ""ItemTable_91317_Name"", ""Chilled Godbreaker Grips"")"
91318,"NSLOCTEXT("""", ""ItemTable_91318_Name"", ""Chilled Godbreaker Leggings"")"
91319,"NSLOCTEXT("""", ""ItemTable_91319_Name"", ""Chilled Godbreaker Boots"")"
91320,"NSLOCTEXT("""", ""ItemTable_91320_Name"", ""Redeemed Legion Helmet"")"
91321,"NSLOCTEXT("""", ""ItemTable_91321_Name"", ""Redeemed Legion Pauldron"")"
91322,"NSLOCTEXT("""", ""ItemTable_91322_Name"", ""Redeemed Legion Gauntlets"")"
91323,"NSLOCTEXT("""", ""ItemTable_91323_Name"", ""Redeemed Legion Tasset"")"
91324,"NSLOCTEXT("""", ""ItemTable_91324_Name"", ""Redeemed Legion Boots"")"
91325,"NSLOCTEXT("""", ""ItemTable_91325_Name"", ""Hands of the Goblinoid "")"
91326,"NSLOCTEXT("""", ""ItemTable_91326_Name"", ""Aspect of the Goblinoid"")"
91327,"NSLOCTEXT("""", ""ItemTable_91327_Name"", ""Fins of the Drowned"")"
91328,"NSLOCTEXT("""", ""ItemTable_91328_Name"", ""Fists of the Drowned"")"
91329,"NSLOCTEXT("""", ""ItemTable_91329_Name"", ""Aspect of the Drowned"")"
91330,"NSLOCTEXT("""", ""ItemTable_91330_Name"", ""Chestguard of the Wolf"")"
91331,"NSLOCTEXT("""", ""ItemTable_91331_Name"", ""Aspect of the Wolf"")"
91332,"NSLOCTEXT("""", ""ItemTable_91332_Name"", ""Boots of the Serpent "")"
91333,"NSLOCTEXT("""", ""ItemTable_91333_Name"", ""Bracers of the Serpent"")"
91334,"NSLOCTEXT("""", ""ItemTable_91334_Name"", ""Aspect of the Demon"")"
91335,"NSLOCTEXT("""", ""ItemTable_91335_Name"", ""Gloves of Jhil"")"
91336,"NSLOCTEXT("""", ""ItemTable_91336_Name"", ""Aspect of Jhil"")"
91337,"NSLOCTEXT("""", ""ItemTable_91337_Name"", ""Aspect of the Bat"")"
91338,"NSLOCTEXT("""", ""ItemTable_91338_Name"", ""Aspect of the Fiend"")"
91339,"NSLOCTEXT("""", ""ItemTable_91339_Name"", ""Claws of the Harpy"")"
91340,"NSLOCTEXT("""", ""ItemTable_91340_Name"", ""Webbed Boots"")"
92010,"NSLOCTEXT("""", ""ItemTable_92010_Name"", ""Helm of Sobek"")"
92011,"NSLOCTEXT("""", ""ItemTable_92011_Name"", ""Gauntlets of Sobek"")"
92012,"NSLOCTEXT("""", ""ItemTable_92012_Name"", ""Chestguard of Sobek"")"
92013,"NSLOCTEXT("""", ""ItemTable_92013_Name"", ""Tasset of Sobek"")"
92014,"NSLOCTEXT("""", ""ItemTable_92014_Name"", ""Boots of Sobek"")"
92015,"NSLOCTEXT("""", ""ItemTable_92015_Name"", ""Hood of Asura"")"
92016,"NSLOCTEXT("""", ""ItemTable_92016_Name"", ""Chestguard of Asura"")"
92017,"NSLOCTEXT("""", ""ItemTable_92017_Name"", ""Gloves of Asura"")"
92018,"NSLOCTEXT("""", ""ItemTable_92018_Name"", ""Leggings of Asura"")"
92019,"NSLOCTEXT("""", ""ItemTable_92019_Name"", ""Boots of Asura"")"
92088,"NSLOCTEXT("""", ""ItemTable_92088_Name"", ""The Nemedian"")"
92089,"NSLOCTEXT("""", ""ItemTable_92089_Name"", ""Boon of the Black Yeti"")"
92090,"NSLOCTEXT("""", ""ItemTable_92090_Name"", ""Boon of the Gorilla"")"
92091,"NSLOCTEXT("""", ""ItemTable_92091_Name"", ""Boon of the Grey Ape"")"
92092,"NSLOCTEXT("""", ""ItemTable_92092_Name"", ""Boon of the Silverback"")"
92093,"NSLOCTEXT("""", ""ItemTable_92093_Name"", ""Boon of the Yeti"")"
92094,"NSLOCTEXT("""", ""ItemTable_92094_Name"", ""Goat-Horn Bow"")"
92095,"NSLOCTEXT("""", ""ItemTable_92095_Name"", ""Act of Violence"")"
92096,"NSLOCTEXT("""", ""ItemTable_92096_Name"", ""Unwelcome Gift"")"
92097,"NSLOCTEXT("""", ""ItemTable_92097_Name"", ""XX_Thrown Axe"")"
92098,"NSLOCTEXT("""", ""ItemTable_92098_Name"", ""Hollowbone Bow"")"
92099,"NSLOCTEXT("""", ""ItemTable_92099_Name"", ""Hollowbone Arrow"")"
92100,"NSLOCTEXT("""", ""ItemTable_92100_Name"", ""Night-Stalkers Mask"")"
92101,"NSLOCTEXT("""", ""ItemTable_92101_Name"", ""War-Dancer Chest"")"
92102,"NSLOCTEXT("""", ""ItemTable_92102_Name"", ""Exquisite Silk Shirt"")"
92103,"NSLOCTEXT("""", ""ItemTable_92103_Name"", ""Exquisite Silk Leggings"")"
92104,"NSLOCTEXT("""", ""ItemTable_92104_Name"", ""Vermin Hide Pants"")"
92105,"NSLOCTEXT("""", ""ItemTable_92105_Name"", ""Vermin Hide Boots"")"
92106,"NSLOCTEXT("""", ""ItemTable_92106_Name"", ""God Eye"")"
92107,"NSLOCTEXT("""", ""ItemTable_92107_Name"", ""The Horned Helmet"")"
92108,"NSLOCTEXT("""", ""ItemTable_92108_Name"", ""Scorpion Helm"")"
92109,"NSLOCTEXT("""", ""ItemTable_92109_Name"", ""Scorpion Harness"")"
92110,"NSLOCTEXT("""", ""ItemTable_92110_Name"", ""Commander\'s Helmet"")"
92111,"NSLOCTEXT("""", ""ItemTable_92111_Name"", ""Commander\'s Chestplate"")"
92112,"NSLOCTEXT("""", ""ItemTable_92112_Name"", ""Legacy of the Nordheimers"")"
92113,"NSLOCTEXT("""", ""ItemTable_92113_Name"", ""War Mammoth Boots"")"
92114,"NSLOCTEXT("""", ""ItemTable_92114_Name"", ""Helm of the Brute"")"
92115,"NSLOCTEXT("""", ""ItemTable_92115_Name"", ""Gauntlets of the Brute"")"
92116,"NSLOCTEXT("""", ""ItemTable_92116_Name"", ""Dragonscale Helm"")"
92117,"NSLOCTEXT("""", ""ItemTable_92117_Name"", ""Black Feather Helm"")"
92119,"NSLOCTEXT("""", ""ItemTable_92119_Name"", ""Heart of a Nordheimer"")"
92124,"NSLOCTEXT("""", ""ItemTable_92124_Name"", ""Horn Of The North"")"
92125,"NSLOCTEXT("""", ""ItemTable_92125_Name"", ""Ratcatcher\'s Whistle"")"
92127,"NSLOCTEXT("""", ""ItemTable_92127_Name"", ""Specter Coating"")"
92133,"NSLOCTEXT("""", ""ItemTable_92133_Name"", ""Thorgar\'s Recipe Fragment"")"
92134,"NSLOCTEXT("""", ""ItemTable_92134_Name"", ""Thorgar\'s Notes"")"
92135,"NSLOCTEXT("""", ""ItemTable_92135_Name"", ""Thorgar\'s Crest"")"
92136,"NSLOCTEXT("""", ""ItemTable_92136_Name"", ""Pride of Aesir Helmet"")"
92137,"NSLOCTEXT("""", ""ItemTable_92137_Name"", ""Pride of Aesir Chestpiece"")"
92138,"NSLOCTEXT("""", ""ItemTable_92138_Name"", ""Pride of Aesir Leggings"")"
